zone,sample_id,nitrogen,phosphorus,potassium,ph,ec,temperature,humidity
Zone_101,S_2024_00101,22.51433485493874,41.08587663709747,191.44772686267973,6.91672595343007,1.0862553917588142,27.8590678923916,89.30400985531978
Zone_102,S_2024_00102,70.91283290110243,32.3361699894322,80.50780858285228,7.174026656727344,1.0104455674964887,33.15946938968617,63.32161779978947
Zone_103,S_2024_00103,45.148478486106136,26.968880369879052,165.25767203336264,6.894942923338567,0.1487199250322278,33.61369996363436,72.67645284935834
Zone_104,S_2024_00104,60.685655293176225,46.25417540378944,171.3430092765712,6.860281543520601,0.748370872489697,33.46514338690278,61.26074025514216
Zone_105,S_2024_00105,92.60531791408744,14.447899292246053,134.8261342604772,6.737222756430368,0.8223716756931283,34.18926533639554,82.19712362300791
Zone_106,S_2024_00106,39.94337833191,29.705004171634364,197.28884712494457,7.005433279115282,0.8577632837041108,27.522410201733617,87.54229656597451
Zone_107,S_2024_00107,52.830633842850375,10.454145790696764,236.87340295380298,5.817210210586147,1.2023275015319315,32.55041928746278,68.40111988651468
Zone_108,S_2024_00108,80.4440910834439,28.74642567976505,235.11370258135526,7.261741518397857,1.113844838781069,29.6053949727414,85.75025030397363
Zone_109,S_2024_00109,38.3038532393298,12.252131027273494,140.16787428082642,7.243687055490464,1.2550196763075447,33.41998552890061,68.76654691385693
Zone_110,S_2024_00110,26.158392786303438,14.752716650722878,72.64760916815105,5.558494566069118,1.5532781969300438,32.284906771616136,87.32310484931746
Zone_111,S_2024_00111,43.180116233101444,14.701049871084194,246.9682397924669,7.151633501129526,1.6446729035605776,32.76447446499725,82.61885710790352
Zone_112,S_2024_00112,32.897702980320354,35.968412084642544,217.77961728918683,5.75773973494689,1.4644338448303393,31.561618376810713,84.14720330524315
Zone_113,S_2024_00113,94.37581218740584,39.84179517061693,74.93253624065338,6.170237708518284,1.9154950223143759,26.77428769469707,60.540196668013635
Zone_114,S_2024_00114,84.64963036515336,33.334750603886384,234.16837652347448,6.9870165125832155,0.1346419070850871,30.450269188969383,88.88431071222078
Zone_115,S_2024_00115,70.67230052083389,48.486901938981674,223.97927241242564,5.821519792096616,0.47197817279873755,34.84669739524508,81.80012976210969
Zone_116,S_2024_00116,89.71684721501742,24.994823180948163,153.76761142521443,7.135934048238124,0.11436946245847003,34.37388066497119,69.142532861584
Zone_117,S_2024_00117,84.29376615192916,21.42848345127443,168.25508714898587,7.164268355915484,1.3302019568937458,25.431737357970118,84.8818399457654
Zone_118,S_2024_00118,34.925604710882865,44.74396512757841,129.80054077402605,6.514935467521672,1.806258043004975,26.648148157294372,68.4456359524479
Zone_119,S_2024_00119,91.40471987919823,18.943833540778105,60.95232776440626,5.512771743433667,0.5626163634949686,26.31728773454562,86.18261518698384
Zone_120,S_2024_00120,63.147379353252056,48.52890157762445,117.03944832918019,6.074076266349826,1.8613656351129826,32.259799099852955,63.37741171235811
Zone_121,S_2024_00121,84.595212413125,10.486178987592654,210.57068971960229,6.733853836751484,0.21450804155016562,33.17785329856945,81.11057932382387
Zone_122,S_2024_00122,91.68730399387945,48.79515306830556,50.92640460092057,7.462372356054847,1.8754284509304773,27.13511366310672,76.22095429934731
Zone_123,S_2024_00123,45.44027799774911,11.726396478023045,116.69983433822884,6.7636270540333365,0.7680831057553054,30.05852692951829,62.89603410586322
Zone_124,S_2024_00124,28.80415396221414,45.645724547922846,129.63373871818868,6.019607162128319,0.2926995740535114,33.407030280112,67.25681484776517
Zone_125,S_2024_00125,38.234813003355335,31.108044363451995,157.4791205875846,6.768011406199223,1.0231563424540187,32.32801544766251,60.372121088319446
Zone_126,S_2024_00126,54.1686230901005,49.718591844772014,233.9711232825521,6.579970759431711,0.5878754786689651,30.422372054918483,74.06303896393517
Zone_127,S_2024_00127,85.44118127379944,12.951862589415954,119.26919887319225,7.059690790302287,0.6412585137276533,30.903476904587727,69.03795782280001
Zone_128,S_2024_00128,88.85844666050747,32.15417137605283,119.39064037924554,5.713961277653917,0.6838509333599444,30.083605469162798,77.95072452893277
Zone_129,S_2024_00129,20.556170442495258,48.77210142476396,197.50024962194968,7.022055805004056,1.6257492058820606,27.975484513188206,68.91713423125852
Zone_130,S_2024_00130,60.85978420620526,30.923913766805953,140.44358817796143,6.582533157352221,1.1244064256829835,30.65021992859016,68.99757334520955
Zone_131,S_2024_00131,53.39288025190232,35.1759455254105,94.9209645879964,7.4259840077179895,0.6914846283964069,31.888853020500907,82.2957959619481
Zone_132,S_2024_00132,37.76862483765842,37.829947559384685,140.48790322653866,6.183744332077373,1.259634188290745,33.733229158608076,61.44428507935061
Zone_133,S_2024_00133,29.589229386694626,28.18164259071093,78.17140407595997,6.765243786267896,1.4606862810240677,31.36291353979248,87.08684985575962
Zone_134,S_2024_00134,47.00921371229023,35.10232320336254,85.27739730124466,7.364056211020035,0.6179856013937141,32.61121537043158,85.56791623173544
Zone_135,S_2024_00135,95.43277631300154,33.372572476924006,149.67355454789595,5.7050194559813585,0.8857432928981678,26.60071634954573,80.03414049679219
Zone_136,S_2024_00136,45.856234561660415,46.04632041963956,133.78508990090958,7.374456974472903,0.3315835773402004,29.6155747441979,77.79664710322153
Zone_137,S_2024_00137,61.50324973946929,11.817855213658316,232.96918021362,6.875771444601627,0.44418376411589255,25.093316198270934,86.76907494418957
Zone_138,S_2024_00138,76.24151671161422,21.238527583689212,122.47877982332662,5.635674118210344,1.3941239225334674,27.46678864521623,65.55990538586143
Zone_139,S_2024_00139,49.09036819034352,48.01645936306235,166.1176700556087,6.101927133893632,0.44473286062169115,32.26461715113005,62.369074865724855
Zone_140,S_2024_00140,97.74256661767686,45.61055135563665,176.45285758390608,6.916344177290563,1.0978104289674142,34.91809951349364,67.18530509728615
Zone_141,S_2024_00141,96.99578359536889,28.22627011142852,52.61889131766673,5.634701202937544,1.4471878972726222,25.99178099587216,83.83734836100571
Zone_142,S_2024_00142,40.14258366602913,34.80530391206147,182.70747440334213,6.664340920352546,0.3030661538800133,29.014943158612883,61.0401080017945
Zone_143,S_2024_00143,59.77988047139084,21.095247319245306,85.60719337395028,6.1917661139059135,1.1778932172949168,33.0007096869916,77.48420505250469
Zone_144,S_2024_00144,44.07026478534157,17.52484638895045,242.21406349389102,6.741831035534954,0.5874692890325911,27.040356346288988,89.8631254857393
Zone_145,S_2024_00145,42.78723955019741,28.547936197599284,79.73254555062259,5.591484067625026,1.9295610629514017,30.550849493022863,85.67088281512619
Zone_146,S_2024_00146,22.950955788362624,24.134089121042113,132.92482474540475,7.2430736123047526,1.018736728767857,32.33071296029675,75.64337067130768
Zone_147,S_2024_00147,68.76514671839175,33.34624447403488,67.06993361572877,7.446977938354793,1.6313858445728004,31.15985450260179,61.90922727859927
Zone_148,S_2024_00148,60.21432185830892,13.109385478599393,249.37485036918946,7.437755710571383,1.1454304300968974,26.88024734615416,84.94120543157129
Zone_149,S_2024_00149,24.118300099999146,48.97579230664666,150.43900206624852,6.99930366348585,0.1824838124241564,28.553845686857393,77.96935524531631
Zone_150,S_2024_00150,42.29171713892892,49.44842977918412,169.07700346400875,5.760172480261264,1.3029876136286425,32.837917844853976,63.447989911787005
Zone_151,S_2024_00151,92.6612708773323,37.92646856078981,63.4152954776855,7.016526391858045,1.9076663501926483,30.542265141320165,62.81571854470069
Zone_152,S_2024_00152,39.16495125335779,31.443854653764816,199.99209407983557,5.549173832917603,1.2430624582780292,25.052296135429128,87.28880458309777
Zone_153,S_2024_00153,31.591589767297847,22.38110465145311,91.98111861911715,5.5442471030579945,1.6564588329109013,32.60990760028094,80.07600788814236
Zone_154,S_2024_00154,59.15622082220504,42.551800788277944,229.61085788814276,6.147220438299082,1.7799922803619748,25.35311354940239,84.87860397950267
Zone_155,S_2024_00155,98.85203632884806,37.38924690215517,91.02792809640144,6.477286380809332,0.5333515667029717,32.45733782731232,86.36936700846802
Zone_156,S_2024_00156,39.364421720920035,16.504677573795654,88.13754413273331,7.040814835615587,0.5028851958256306,27.024805601652375,77.15317056144967
Zone_157,S_2024_00157,73.77084379247029,46.4370873797537,57.30993356961898,6.866590753213011,1.2608638788168842,34.5807348011938,75.52339055265124
Zone_158,S_2024_00158,80.9295692262974,42.90148971692676,144.41338902199985,6.391805412753497,0.8809540926327389,28.679407513020845,72.9128223096297
Zone_159,S_2024_00159,39.01100351939198,47.99199653167696,162.9682266525233,6.047253332563332,1.6957364754467688,28.26931616338079,69.50839763373358
Zone_160,S_2024_00160,78.25730788894876,39.0287803355344,63.14172788567048,7.494249000315422,1.8100439344562211,26.488880503324445,73.03787882576135
Zone_161,S_2024_00161,49.422650617540256,34.536607837431596,205.1055233390021,6.352362604471946,0.7715006206751643,28.056042154902148,83.2163896719047
Zone_162,S_2024_00162,70.58446644748636,26.729721451624755,140.6577669496055,6.402774048659351,0.5500540620515159,33.766507618282006,78.05770293045394
Zone_163,S_2024_00163,70.68237686087159,47.309139334160534,154.878053865516,5.827247642383338,1.5829984789633376,34.963343376272476,86.77569869864539
Zone_164,S_2024_00164,62.86197472598068,44.642555580016335,138.15254938764565,7.089619097499859,0.6221314675414585,28.683095305068484,73.30140043137563
Zone_165,S_2024_00165,27.223181604352664,11.808746804247576,130.1526121750652,6.887364451562977,1.662967205175989,29.486106309545427,78.21268736156262
Zone_166,S_2024_00166,86.82419964713904,11.054678979890081,161.92806626164358,5.941539225577521,0.9051026819326493,32.22070938202737,78.93922659275967
Zone_167,S_2024_00167,45.66240519773886,25.058534675121983,81.04804918614249,5.664762091231685,1.368344808653794,33.86195780465074,77.75091486918977
Zone_168,S_2024_00168,34.92148083198834,42.422133231273314,86.38562609905422,6.860998604149426,0.2815170962858695,30.930443341867843,81.0790131925655
Zone_169,S_2024_00169,23.262011324381113,49.49104517259778,222.35712420270346,6.809022428562271,1.2853327168854887,28.915256981778292,67.1230040512442
Zone_170,S_2024_00170,67.27143545505935,16.016675644141127,239.22309242672654,6.046519053996419,0.9583585896007353,29.12621840848624,75.37091332637372
Zone_171,S_2024_00171,74.2051489473826,33.7652286140854,124.66186325595059,7.4017271245008205,1.2145560800334008,31.95618146496807,63.12674408425043
Zone_172,S_2024_00172,21.32702631422849,25.23563426524086,104.14893462871075,5.802115783561801,0.4192269947152405,25.032182636042787,71.53533982934438
Zone_173,S_2024_00173,60.96744466394248,48.79657591258413,178.79990864780316,6.364669602085204,1.5000601153939461,31.195893374598406,74.63001205863793
Zone_174,S_2024_00174,38.11966201583503,43.684756925428346,131.74683421961927,7.387231840335198,1.7393144473321343,28.554930104413575,79.56672778636417
Zone_175,S_2024_00175,71.61382323275599,43.533148188445516,55.07727113206897,6.339454633852244,0.5118056201724737,32.94197331277084,88.5159315775861
Zone_176,S_2024_00176,33.94931432039932,28.74772639179881,81.23051947323808,6.777051895328171,0.28185765548830727,25.92990639823132,78.01953199645068
Zone_177,S_2024_00177,75.27501904819728,26.592780093506608,193.1944457694795,6.295188795925588,0.14491331348803915,30.882022669483906,82.3078174852968
Zone_178,S_2024_00178,50.93882770404299,20.93628287722825,181.78478838203029,6.04843040469734,1.3197458508422055,29.809728898861238,75.18798178485608
Zone_179,S_2024_00179,94.93839909893876,12.255019866037085,55.419198500696695,7.467955295919657,1.2534786685686834,31.423255259052276,79.02312094128993
Zone_180,S_2024_00180,31.00167553167946,44.588895050202126,94.3944323865899,6.318668012630086,1.1387250841567331,25.648535944829682,62.1279664840132
Zone_181,S_2024_00181,47.285308084020684,42.516040365203104,96.21495931761427,7.288198407358269,0.5406994826203533,30.799837874281312,67.63174742525541
Zone_182,S_2024_00182,29.077881699247126,49.98870693144522,184.37854871974568,5.959909211782172,0.8427213922204778,30.614845879595237,70.85559279615416
Zone_183,S_2024_00183,93.97548946228503,49.86547348295622,53.942107550872834,5.926209408050166,1.2295050368537288,30.60660094416171,74.17480065019541
Zone_184,S_2024_00184,90.18714827047847,32.2172682241051,70.82171639691477,5.562268165769023,1.0438570318324218,31.034876665964546,61.36946236507151
Zone_185,S_2024_00185,40.63533021721245,40.75949660722042,209.98321707463788,6.80333365075177,1.976792488408286,31.764679372263622,64.20072292659952
Zone_186,S_2024_00186,72.79872368273432,47.79062919529712,85.70893241086672,6.237052687447522,0.35923552985779295,33.0498899968077,68.30442923373917
Zone_187,S_2024_00187,85.37777601609727,43.98589562709646,180.54922157037495,7.228716499679274,1.4207746526904281,27.698207201282145,89.14598072703151
Zone_188,S_2024_00188,64.416064927957,19.893924069727905,97.6365562093453,6.446419813383114,0.868205659398155,33.25049410180062,69.94041021309152
Zone_189,S_2024_00189,62.37204626848052,28.02176541240374,69.88827855186904,7.4363868558294435,0.913579268358668,29.982556822634535,74.46123174336248
Zone_190,S_2024_00190,39.34818327203614,15.1663766060598,98.63443819989081,5.8710510314062425,1.4634357547505348,25.770582791343312,65.88293138215178
Zone_191,S_2024_00191,27.44822142447194,48.16204109034889,194.45338637113184,7.237246335911221,1.4156286875163024,25.58550929243979,78.32340213227305
Zone_192,S_2024_00192,91.77726063626613,34.246985378035205,221.13929362125714,7.0531937055834835,1.9833863880341578,28.342383186960607,68.42049646547923
Zone_193,S_2024_00193,92.03344457306643,19.14571222013851,216.0439729133983,7.041843689288104,0.34394914996283793,32.848969771114675,66.2097773531528
Zone_194,S_2024_00194,70.64811658186144,36.86802737623427,129.43670592369097,7.189566456233775,0.297808333829916,32.07680934740916,75.49717885337937
Zone_195,S_2024_00195,47.122383283896056,34.72512961831583,183.61702731412925,7.022047981885998,1.4762437525446082,32.886149646724064,60.165173974812625
Zone_196,S_2024_00196,47.93676596901287,24.32650872131362,90.9968590831642,6.7524406432628306,1.1989351423121772,30.172690564416094,60.22992097947676
